Müügiloa number;Müügiloa staatus;H/V;Pakendikood;Ravimi nimetus;Ravimi tugevus;Ravimvorm;ATC kood;Toimeaine;Pakendi suurus;Müügiloa hoidja organisatsioon;Müügiloa hoidja organisatsiooni ORG ID;Müügiloa kehtivuse alguse kuupäev;Müügiloa kehtivuse lõpu kuupäev;Ravimikaardi number;Ravimikaardi staatus;Ravimi liik;Täiendav järelevalve;Erandid pakendi nõuetest;Toodetud ravimvorm;Manustatav ravimvorm;Ravimis sisalduv toimeaine;Ravimis sisalduva toimeaine tugevus;Referentstoimeaine;Referentstoimeaine tugevus;Manustamisviisid;Seade pakendis;Kõlblikkusaeg;Säilitustingimused;PD pakend;Sisepakendi liik;Sisepakendi materjal;Pakendi komponendi liik;Pakendi komponendi materjal;Müügiloa liik;Müügiloa hoidja organisatsiooni asukoht;Müügiloa hoidja organisatsiooni asukoha LOC ID;ML juhtumi taotluse liik;Juhtumi staatus;Müügiloa taotluse protseduuri number;Esitamise kuupäev;Otsuse kuupäev;Juhtumi lõpu kuupäev
1008020;Valid;H;1790939;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;28 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790940;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;30 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790973;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;84 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, PolyVinyl Chloride, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790984;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;90 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, Aluminium, PolyVinyl Chloride;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790995;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;98 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790951;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;56 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, Orientated PolyAmide, PolyVinyl Chloride;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1008020;Valid;H;1790962;OLSITRI;10mg, 40mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;60 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7131;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;10mg, 40mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790861;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;30 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790872;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;56 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790883;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;60 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, Aluminium, PolyVinyl Chloride;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790894;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;84 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, Orientated PolyAmide, PolyVinyl Chloride;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790906;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;90 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790849;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;14 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, PolyVinyl Chloride, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790850;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;28 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007920;Valid;H;1790917;OLSITRI;5mg, 25mg, 40mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;98 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7130;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;olmesartaanmedoksomiil, hüdroklorotiasiid, amlodipiin;;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;5mg, 25mg, 40mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790793;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;56 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790805;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;60 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790816;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;84 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790827;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;90 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790771;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;28 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, Aluminium, PolyVinyl Chloride;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790838;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;98 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790760;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;14 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007820;Valid;H;1790782;OLSITRI;12.5mg, 40mg, 5mg;Õhukese polümeerikattega tablett;C09DX03;olmesartaanmedoksomiil, amlodipiin, hüdroklorotiasiid;30 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7129;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;amlodipiin, hüdroklorotiasiid, olmesartaanmedoksomiil;;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;12.5mg, 40mg, 5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790658;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;14 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790669;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;28 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790670;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;30 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Orientated PolyAmide, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790715;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;90 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Orientated PolyAmide, PolyVinyl Chloride, Aluminium;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790726;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;98 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790692;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;60 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;PolyVinyl Chloride, Aluminium, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
1007720;Valid;H;1790704;OLSITRI;5mg, 20mg, 12.5mg;Õhukese polümeerikattega tablett;C09DX03;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;84 Tablett;KRKA, d.d., Novo mesto;ORG-100000627;25.06.2020;25.06.2025;7128;Lõpetatud;Chemical Medicinal Product;Ei;Ei;;Õhukese polümeerikattega tablett;hüdroklorotiasiid, olmesartaanmedoksomiil, amlodipiin;;amlodipiin, olmesartaanmedoksomiil, hüdroklorotiasiid;5mg, 20mg, 12.5mg;Suukaudne;;36.0 kuu;See ravimpreparaat ei vaja säilitamisel eritingimusi;Ei;blister;Aluminium, PolyVinyl Chloride, Orientated PolyAmide;;;Marketing Authorisation;"Smarjeska Cesta 6
Novo Mesto
Jugovzhodna Slovenija
8501, Slovenia";LOC-100009540;;MIGRATION_SUCCESSFUL;;;;10.07.2022
